text,lang,date
"🇭🇰 Mar 29 Vaccinations (3)

Doses Administered to Date

Total: 15041351
-Sinovac 6115261
-BioNTech 8926090

-1st dose 6511351
  SV 2812747 BNT 3698604
-2nd dose 5780455
  SV 2383631 BNT 3396824
-3rd dose 2749545
  SV 918883 BNT 1830662",en,2022-03-29 12:21:25
"🇭🇰 Mar 29 Vaccinations (2)

Inoculations by vaccine

Sinovac 
Today 23824 ↓10.4%
-1st dose 2691 ↓2.2%
-2nd dose 14584 ↓10.7%
-3rd dose 6549 ↓12.6%

BioNTech 
Today 21543 ↓14.6%
-1st dose 1477 ↓12.8%
-2nd dose 4828 ↓6.5%
-3rd dose 15238 ↓17.0%",en,2022-03-29 12:21:24
RT @EricTopol: 3. China relied exclusively on Sinovac and Sinopharm vaccines; there is a substantial gap of 1- and 2-dose protection vs Omi…,en,2022-03-29 12:19:03
The #DepartmentofHealth announces that its 11 elderly health centres will extend their #COVID19 vaccination walk-in service until May 31 to continue to provide the Sinovac vaccine for people aged 65 or above https://t.co/Wpxlrvk2NT,en,2022-03-29 12:08:00
"@HakimXYQ But it's only possible now. 2020 we don't have the vaccine yet. Early 2021 vaccine take up was still low. Mid 2021 we were hit by Delta variant which paralysed all hospitals. Early 2022 we started getting boosters, especially for SinoVac recipients.",en,2022-03-29 12:05:12
RT @EricTopol: 3. China relied exclusively on Sinovac and Sinopharm vaccines; there is a substantial gap of 1- and 2-dose protection vs Omi…,en,2022-03-29 11:55:15
RT @EricTopol: 3. China relied exclusively on Sinovac and Sinopharm vaccines; there is a substantial gap of 1- and 2-dose protection vs Omi…,en,2022-03-29 11:54:41
"@jesflres @pweehookiong Triple vaxxed with Sinovac. Touch wood, have not had it yet.",en,2022-03-29 11:52:06
RT @EricTopol: 3. China relied exclusively on Sinovac and Sinopharm vaccines; there is a substantial gap of 1- and 2-dose protection vs Omi…,en,2022-03-29 11:50:02
"RT @K_krazy_xoxo: This is literally them pushing for SinoVac all over again without phase III data back in 2021 - BUT WORSE

BECAUSE THERE…",en,2022-03-29 11:36:12
"RT @K_krazy_xoxo: This is literally them pushing for SinoVac all over again without phase III data back in 2021 - BUT WORSE

BECAUSE THERE…",en,2022-03-29 11:28:19
@SherwoodCharlie Officially it's Sinovac,en,2022-03-29 11:22:12
RT @EricTopol: 3. China relied exclusively on Sinovac and Sinopharm vaccines; there is a substantial gap of 1- and 2-dose protection vs Omi…,en,2022-03-29 11:02:38
"RT @K_krazy_xoxo: This is literally them pushing for SinoVac all over again without phase III data back in 2021 - BUT WORSE

BECAUSE THERE…",en,2022-03-29 10:57:11
"RT @K_krazy_xoxo: This is literally them pushing for SinoVac all over again without phase III data back in 2021 - BUT WORSE

BECAUSE THERE…",en,2022-03-29 10:56:02
"RT @K_krazy_xoxo: This is literally them pushing for SinoVac all over again without phase III data back in 2021 - BUT WORSE

BECAUSE THERE…",en,2022-03-29 10:49:00
"@WallStreetSilv Sinovac didn’t produce lasting immunity. 

Shocked I tell ‘ya. 

Shocked.",en,2022-03-29 10:48:40
"This is literally them pushing for SinoVac all over again without phase III data back in 2021 - BUT WORSE

BECAUSE THERE IS LITERALLY ZERO CLINICAL TRIALS ON THIS.

The extent of new lows this fucking government can reach is impressively horrifying. https://t.co/EW5eVW9Vru",en,2022-03-29 10:43:41
"TKP: Nepal receives over 556,640 doses of Sinovac-CoronaVac Covid-19 vaccine https://t.co/dr1VgSq45S https://t.co/4WALry6IZk",en,2022-03-29 10:43:35
"news from malaysia.State Health Director, Dr Othman Warijo said, of the total, 111,858 were 18 years and above who received two doses of Sinovac vaccine but had not received a booster dose or a third.  https://t.co/6ujOLhDD5z https://t.co/fbv9RA9aIr",en,2022-03-29 10:34:00
RT @EricTopol: 3. China relied exclusively on Sinovac and Sinopharm vaccines; there is a substantial gap of 1- and 2-dose protection vs Omi…,en,2022-03-29 10:29:54
RT @EricTopol: 3. China relied exclusively on Sinovac and Sinopharm vaccines; there is a substantial gap of 1- and 2-dose protection vs Omi…,en,2022-03-29 10:29:35
RT @EricTopol: 3. China relied exclusively on Sinovac and Sinopharm vaccines; there is a substantial gap of 1- and 2-dose protection vs Omi…,en,2022-03-29 10:25:33
RT @EricTopol: 3. China relied exclusively on Sinovac and Sinopharm vaccines; there is a substantial gap of 1- and 2-dose protection vs Omi…,en,2022-03-29 10:21:05
RT @EricTopol: 3. China relied exclusively on Sinovac and Sinopharm vaccines; there is a substantial gap of 1- and 2-dose protection vs Omi…,en,2022-03-29 10:20:07
RT @EricTopol: 3. China relied exclusively on Sinovac and Sinopharm vaccines; there is a substantial gap of 1- and 2-dose protection vs Omi…,en,2022-03-29 10:16:56
@DogGunn @jponline77 @leftyvegan @izacmann @EricTopol So how is it  74% efficacy to severe infection with one dose Sinovac in over 60's.  You corrected me when I said 40%.  72% 2 dose and 97.6% 3 dose. https://t.co/4bs0VCmQQa,en,2022-03-29 10:01:12
"RT @officialwisermy: Stay @ home

https://t.co/pfHaVih5Xe",en,2022-03-29 09:43:12
"RT @officialwisermy: Stay @ home

https://t.co/pfHaVih5Xe",en,2022-03-29 09:40:14
"RT @officialwisermy: Stay @ home

https://t.co/pfHaVih5Xe",en,2022-03-29 09:20:45
"Stay @ home

https://t.co/pfHaVih5Xe",en,2022-03-29 09:14:01
"TKP: Nepal receives over 556,640 doses of Sinovac-CoronaVac Covid-19 vaccine

The latest shipment is the final consignment of 4 million doses provided by China under grant assistance. https://t.co/XRetf6pV1H — by @arjunpoudeltkp -",en,2022-03-29 09:10:06
RT @EricTopol: 3. China relied exclusively on Sinovac and Sinopharm vaccines; there is a substantial gap of 1- and 2-dose protection vs Omi…,en,2022-03-29 08:59:52
RT @EricTopol: 3. China relied exclusively on Sinovac and Sinopharm vaccines; there is a substantial gap of 1- and 2-dose protection vs Omi…,en,2022-03-29 08:55:03
RT @EricTopol: 3. China relied exclusively on Sinovac and Sinopharm vaccines; there is a substantial gap of 1- and 2-dose protection vs Omi…,en,2022-03-29 08:54:41
RT @CDHKedition: The #HongKong Special Administrative Region government has shot down a local news media report that doubts the efficacy of…,en,2022-03-29 08:44:16
RT @theedgemalaysia: Flash: Khairy reminds two million recipients of Sinovac Covid-19 vaccine to get booster to avoid losing fully vaccinat…,en,2022-03-29 08:37:03
"RT @ChineseZimbabwe: Get vaccinated and be safe!💪
98% effective against severe illness and death! Latest data from Hongkong shows 3rd shot…",en,2022-03-29 08:23:07
"TKP: Nepal receives over 556,640 doses of Sinovac-CoronaVac Covid-19 vaccine - https://t.co/mcH8s3a8s4",en,2022-03-29 08:20:06
"Nepal receives over 556,640 doses of Sinovac-CoronaVac Covid-19 vaccine - The Kathmandu Post https://t.co/6n7boaqMzW",en,2022-03-29 08:15:18
"Nepal receives over 556,640 doses of Sinovac-CoronaVac Covid-19 vaccine

The latest shipment is the final consignment of 4 million doses provided by China under grant assistance. https://t.co/Li6w7yk4OE — by @arjunpoudeltkp",en,2022-03-29 08:15:00
RT @EricTopol: 3. China relied exclusively on Sinovac and Sinopharm vaccines; there is a substantial gap of 1- and 2-dose protection vs Omi…,en,2022-03-29 08:10:42
"RT @malaysia_covid: A reminder that 1st April is in 4 days which means
- Sinovac (18 years old &amp; above)
- All vaccine types (60 years old &amp;…",en,2022-03-29 08:01:59
"@tripperhead HAMSTER Killer Prof Yuen,a BJ's puppet EXPERT?
2021,SAR PUSHES HK ppl VAXXED 70%, especially SINOVAC, to get gp IMMUNE! LATER 80+%,95+%.
Our Genius CE corrects to 99+%, a MUST To relax AntiCOVID Measures!
Yuen CREATES 5th Omicron Wave by let go Hung's b'day 1k+ PX,w/o quarantine?",en,2022-03-29 07:42:33
"@esyarahim @my_sejahtera Lama tu satu Hal. Lepas tu tak address problem. My son 2nd dose should be after 4 weeks (30day) of 1st dose - Sinovac. Replied saying after 41days can choose appointment?! Lepas I complain, suruh walk-in. Tapi PPV dah tutup. Klinik tak bagi walk-in 2nd dose. Camne. Cilaka betul.",en,2022-03-29 07:39:40
"RT @EleanorOlcott: To be clear ""under-vaccinated"" does not mean ""unvacinnated"". Research from HKU shows that 3 shots of China's Sinovac are…",en,2022-03-29 07:27:49
"RT @EleanorOlcott: To be clear ""under-vaccinated"" does not mean ""unvacinnated"". Research from HKU shows that 3 shots of China's Sinovac are…",en,2022-03-29 07:22:21
RT @PeacePalaceKH: 1.5 million doses of #Sinovac vaccine were donated by China arrive in Cambodia this morning https://t.co/gfemU8blTY http…,en,2022-03-29 07:22:09
"""Nepal received 4 million doses of Sinovac-CoronaVac Covid-19 vaccine from China""
#Sinovac #Nepal #China 
https://t.co/wvjCHSmN5V",en,2022-03-29 07:21:29
"To be clear ""under-vaccinated"" does not mean ""unvacinnated"". Research from HKU shows that 3 shots of China's Sinovac are needed to provide high levels of protection against Omicron. In China, only 20 per cent of those aged 80 and above have received three doses.",en,2022-03-29 07:21:09
RT @theedgemalaysia: Flash: Khairy reminds two million recipients of Sinovac Covid-19 vaccine to get booster to avoid losing fully vaccinat…,en,2022-03-29 07:08:22
Shanghai in lockdown as officials work to test all 26M residents. Why doesn’t China admit Sinovac doesn’t work and get ones that do? ⁦@tnatw⁩  https://t.co/utseiZ76NN,en,2022-03-29 07:04:15
"@bdavey_photo @JamieKav86 e.g. UK has gone from deadly pandemic to ""mildly"" deadly pandemic, plus pandemic of chronic disease, whilst HK suffering due to use of poor vaccine effectiveness (Sinovac)  or low uptake (in elderly in particular).",en,2022-03-29 07:02:20
RT @PeacePalaceKH: 1.5 million doses of #Sinovac vaccine were donated by China arrive in Cambodia this morning https://t.co/gfemU8blTY http…,en,2022-03-29 06:59:10
1.5 million doses of #Sinovac vaccine were donated by China arrive in Cambodia this morning https://t.co/gfemU8blTY https://t.co/PGAjpIo1IK,en,2022-03-29 06:58:06
RT @EricTopol: 3. China relied exclusively on Sinovac and Sinopharm vaccines; there is a substantial gap of 1- and 2-dose protection vs Omi…,en,2022-03-29 06:55:38
"@Zeming_TJ @LordSaga10 @thewind708090 @JJ9531S021M6lWF @mranti The European Medicines Agency has approved both these vaccines for use against COVID-19. For CoronaVac (from Sinovac), Turkey reported an 83·5% efficacy6 and Chile reported a 65·9% efficacy,2 and WHO issued approval for this vaccine, estimating its efficacy at 51%.",en,2022-03-29 06:38:28
"@w0nderboi Yup, I waited for Sinovac.",en,2022-03-29 06:24:15
"@WebMD Looks like ""Sinovac"" is a dud!",en,2022-03-29 06:23:53
RT @EricTopol: 3. China relied exclusively on Sinovac and Sinopharm vaccines; there is a substantial gap of 1- and 2-dose protection vs Omi…,en,2022-03-29 06:18:57
RT @EricTopol: 3. China relied exclusively on Sinovac and Sinopharm vaccines; there is a substantial gap of 1- and 2-dose protection vs Omi…,en,2022-03-29 06:12:45
RT @EricTopol: 3. China relied exclusively on Sinovac and Sinopharm vaccines; there is a substantial gap of 1- and 2-dose protection vs Omi…,en,2022-03-29 06:11:07
"RT @Selangkah_my: 📢 Calling all unboosted Sinovac recipients!

Put everything aside, and get yourself boosted before you lose your ""Fully V…",en,2022-03-29 06:07:03
"""Dynamic zero covid"" == omicron beyond control in China like everywhere else. Ponder disease severity with economic consequences. Real test of Sinovac's quality.
https://t.co/DsHFyLA0xz",en,2022-03-29 06:06:04
"RT @Selangkah_my: 📢 Calling all unboosted Sinovac recipients!

Put everything aside, and get yourself boosted before you lose your ""Fully V…",en,2022-03-29 06:03:14
RT @theedgemalaysia: Flash: Khairy reminds two million recipients of Sinovac Covid-19 vaccine to get booster to avoid losing fully vaccinat…,en,2022-03-29 05:45:16
RT @theedgemalaysia: Flash: Khairy reminds two million recipients of Sinovac Covid-19 vaccine to get booster to avoid losing fully vaccinat…,en,2022-03-29 05:43:16
RT @EricTopol: 3. China relied exclusively on Sinovac and Sinopharm vaccines; there is a substantial gap of 1- and 2-dose protection vs Omi…,en,2022-03-29 05:39:50
"@Khairykj Hi, I will be receiving dose 2 Sinovac at 2nd of April? Do I still consider fully vaccinated for certain period of time ?",en,2022-03-29 05:29:36
"@mynorism Japan is still not open to travel, even after April, only for business &amp; student. Gotta wait for their goverment to lift up travel restrictions 😅 But I hope they'll accept sinovac just like other vaccines (on quarantine) if they were to open their border for travel",en,2022-03-29 05:21:56
"RT @Selangkah_my: 📢 Calling all unboosted Sinovac recipients!

Put everything aside, and get yourself boosted before you lose your ""Fully V…",en,2022-03-29 05:21:05
"RT @Selangkah_my: 📢 Calling all unboosted Sinovac recipients!

Put everything aside, and get yourself boosted before you lose your ""Fully V…",en,2022-03-29 05:20:41
RT @theedgemalaysia: Flash: Khairy reminds two million recipients of Sinovac Covid-19 vaccine to get booster to avoid losing fully vaccinat…,en,2022-03-29 05:20:24
@Sumbersareh @infomalang Ya pake booster sinovac,en,2022-03-29 05:07:49
RT @EricTopol: 3. China relied exclusively on Sinovac and Sinopharm vaccines; there is a substantial gap of 1- and 2-dose protection vs Omi…,en,2022-03-29 05:07:12
"📢 Calling all unboosted Sinovac recipients!

Put everything aside, and get yourself boosted before you lose your ""Fully Vaccinated"" status! You only have time till the 1st of April. 😲

Use these voucher codes to redeem your free booster via the #SelangkahApp! https://t.co/tV9pJn3HNK",en,2022-03-29 05:01:53
China delivers 1.5m donated Sinovac covid vaccines &amp; medical supplies. China is Cambodia's leading supplier of vaccines (38.8m doses). https://t.co/nHUwVF5RpZ https://t.co/h2Hjic2sDa,en,2022-03-29 04:58:01
RT @theedgemalaysia: Flash: Khairy reminds two million recipients of Sinovac Covid-19 vaccine to get booster to avoid losing fully vaccinat…,en,2022-03-29 04:49:50
RT @EricTopol: 3. China relied exclusively on Sinovac and Sinopharm vaccines; there is a substantial gap of 1- and 2-dose protection vs Omi…,en,2022-03-29 04:44:54
RT @EricTopol: 3. China relied exclusively on Sinovac and Sinopharm vaccines; there is a substantial gap of 1- and 2-dose protection vs Omi…,en,2022-03-29 04:44:00
RT @EricTopol: 3. China relied exclusively on Sinovac and Sinopharm vaccines; there is a substantial gap of 1- and 2-dose protection vs Omi…,en,2022-03-29 04:27:29
RT @EricTopol: 3. China relied exclusively on Sinovac and Sinopharm vaccines; there is a substantial gap of 1- and 2-dose protection vs Omi…,en,2022-03-29 04:22:04
"@DocNickie @A_Harrisimo @BNODesk @lookner https://t.co/AE2YSEhRXl

https://t.co/AE2YSEhRXl

Stop with this disinformation",en,2022-03-29 04:15:31
RT @CDHKedition: The #HongKong Special Administrative Region government has shot down a local news media report that doubts the efficacy of…,en,2022-03-29 04:00:24
RT @EricTopol: 3. China relied exclusively on Sinovac and Sinopharm vaccines; there is a substantial gap of 1- and 2-dose protection vs Omi…,en,2022-03-29 03:44:03
RT @EricTopol: 3. China relied exclusively on Sinovac and Sinopharm vaccines; there is a substantial gap of 1- and 2-dose protection vs Omi…,en,2022-03-29 03:42:49
"@heyheyafra @EricTopol I got 3 times Sinovac vaccine, when i got omicron last month, it was very mild. And i recovered in 3 days. Don’t worry, Sinovac is the best n no side effects. Location : Indonesia 👍🏽",en,2022-03-29 03:41:30
RT @EricTopol: 3. China relied exclusively on Sinovac and Sinopharm vaccines; there is a substantial gap of 1- and 2-dose protection vs Omi…,en,2022-03-29 03:25:32
RT @EricTopol: 3. China relied exclusively on Sinovac and Sinopharm vaccines; there is a substantial gap of 1- and 2-dose protection vs Omi…,en,2022-03-29 03:15:31
RT @EricTopol: 3. China relied exclusively on Sinovac and Sinopharm vaccines; there is a substantial gap of 1- and 2-dose protection vs Omi…,en,2022-03-29 03:15:06
RT @EricTopol: 3. China relied exclusively on Sinovac and Sinopharm vaccines; there is a substantial gap of 1- and 2-dose protection vs Omi…,en,2022-03-29 03:14:20
RT @EricTopol: 3. China relied exclusively on Sinovac and Sinopharm vaccines; there is a substantial gap of 1- and 2-dose protection vs Omi…,en,2022-03-29 02:59:32
"@HippopotamusRi1 @ColleenAckert @calirunnerdoc Also, in your third source, not only is there a sample size of *32*, but *five* of those received the Sinovac vaccine, which is an inactivated virus vaccine instead of an mRNA vaccine.",en,2022-03-29 02:50:51
RT @EricTopol: 3. China relied exclusively on Sinovac and Sinopharm vaccines; there is a substantial gap of 1- and 2-dose protection vs Omi…,en,2022-03-29 02:49:11
RT @EricTopol: 3. China relied exclusively on Sinovac and Sinopharm vaccines; there is a substantial gap of 1- and 2-dose protection vs Omi…,en,2022-03-29 02:45:22
RT @EricTopol: 3. China relied exclusively on Sinovac and Sinopharm vaccines; there is a substantial gap of 1- and 2-dose protection vs Omi…,en,2022-03-29 02:43:19
RT @EricTopol: 3. China relied exclusively on Sinovac and Sinopharm vaccines; there is a substantial gap of 1- and 2-dose protection vs Omi…,en,2022-03-29 02:42:50
RT @EricTopol: 3. China relied exclusively on Sinovac and Sinopharm vaccines; there is a substantial gap of 1- and 2-dose protection vs Omi…,en,2022-03-29 02:35:53
RT @inquirerdotnet: A study showing that three shots of the Sinovac COVID-19 vaccine can prevent deaths in the elderly by 98 percent could…,en,2022-03-29 02:35:18
RT @EricTopol: 3. China relied exclusively on Sinovac and Sinopharm vaccines; there is a substantial gap of 1- and 2-dose protection vs Omi…,en,2022-03-29 02:30:59
RT @EricTopol: 3. China relied exclusively on Sinovac and Sinopharm vaccines; there is a substantial gap of 1- and 2-dose protection vs Omi…,en,2022-03-29 02:29:59
RT @EricTopol: 3. China relied exclusively on Sinovac and Sinopharm vaccines; there is a substantial gap of 1- and 2-dose protection vs Omi…,en,2022-03-29 02:26:05
RT @EricTopol: 3. China relied exclusively on Sinovac and Sinopharm vaccines; there is a substantial gap of 1- and 2-dose protection vs Omi…,en,2022-03-29 02:24:07
RT @EricTopol: 3. China relied exclusively on Sinovac and Sinopharm vaccines; there is a substantial gap of 1- and 2-dose protection vs Omi…,en,2022-03-29 02:23:10
RT @EricTopol: 3. China relied exclusively on Sinovac and Sinopharm vaccines; there is a substantial gap of 1- and 2-dose protection vs Omi…,en,2022-03-29 02:23:06
RT @EricTopol: 3. China relied exclusively on Sinovac and Sinopharm vaccines; there is a substantial gap of 1- and 2-dose protection vs Omi…,en,2022-03-29 02:22:41
RT @EricTopol: 3. China relied exclusively on Sinovac and Sinopharm vaccines; there is a substantial gap of 1- and 2-dose protection vs Omi…,en,2022-03-29 02:22:15
3. China relied exclusively on Sinovac and Sinopharm vaccines; there is a substantial gap of 1- and 2-dose protection vs Omicron deaths compared with an mRNA vaccine. This evens out with a booster shot https://t.co/VfP93kW9IL,en,2022-03-29 02:21:37
Vaccine used in much of the world no match for omicron variant | YaleNews; Sinovac was not effective vs Omicron  https://t.co/2YcyGbaIEq,en,2022-03-29 01:49:02
RT @AnneofKingston: @Skychicken172 @picardonhealth @lfspinney @guardian To be fair they only had access to SinoVac which wasn't that good e…,en,2022-03-29 01:42:37
"RT @M_T_L514: Lorenzo J. Ventoza 
52 Year old

Sinovac 💉
1st dose: July 10 2021
2nd dose: August 7 2021

Diagnosis: Thoracic Aorta Aneurysm…",en,2022-03-29 01:26:46
@KKMPutrajaya @Khairykj What are the consequences if partially vaccinated? Please brief the public. Can company prevent staff who refuse booster to enter to work? They are sinovac recipients.,en,2022-03-29 01:13:59
@my_sejahtera Can we stop the staff who refuse to get booster to enter to work? They are sinovac recipients.,en,2022-03-29 01:07:15
@KKMPutrajaya Can we stop the staff who refuse to get booster to enter to work? They are sinovac recipients.,en,2022-03-29 01:04:19
"@globaltimesnews To anyone reading CCP drivel here, the reason for strict lock down is cause CCP sinovac vaccine sucks for COVID.

If they DONT use extreme measures 1.4BILLION people, most of which are over 50yo are gonna die.

CCP spins nonsense and can NEVER admit they suck....at EVERYTHING.",en,2022-03-29 00:59:55
"@DiddlySquat51 @jponline77 @leftyvegan @izacmann @EricTopol That's not true at all. Even sinovac has been relatively good at one dose at prevention of severe illness. Still, 2-3 weeks can be done right now (non-optimal interval) to get the vaccination rates up.",en,2022-03-29 00:35:11
RT @501Awani: Some two million Sinovac COVID-19 vaccine recipients are expected to lose their fully vaccinated status if they do not get a…,en,2022-03-29 00:28:10
"RT @dougyeo: Don't worry Sinovac recipients. Come 1st April you're going to be ""Partially vaccinated"" which going by the data from KKM, you…",en,2022-03-29 00:27:42
"@stegwort23 @GarthGodsman @ranjitrao1 @abc730 Meanwhile, nobody could have predicted which vaccines were going to be the best. Maybe the Fed Govt should have ordered Sinovac as well?",en,2022-03-29 00:19:34
"RT @freewoman_88: Sinovac killed once again.

RIP. https://t.co/8u19L5Ocgo",en,2022-03-28 23:43:15
"im fine with sinovac after effect, but im not fine with pfizeeeeeeerrrr 😭😭😭",en,2022-03-28 23:32:01
RT @MaxCRoser: A new NBER paper by Barro estimates that the cost to save one life via COVID vaccines in the US is around $5000. — https://t…,en,2022-03-28 22:45:27
@EdTubb SINOVAC doesn't exactly have the greatest efficacy rate either.,en,2022-03-28 21:38:47
"@EdTubb I think this is a strong argument for vaccination. Not only did they have lower vaccination rates, but they also used sinovac, which is less effective than the mRNA vaccines.",en,2022-03-28 21:31:16
RT @thevibesnews: Health Ministry said vaccination statuses will be changed to “incomplete” for Sinovac vaccine recipients and those aged 6…,en,2022-03-28 21:27:54
@Skychicken172 @picardonhealth @lfspinney @guardian To be fair they only had access to SinoVac which wasn't that good even against the first variant.,en,2022-03-28 20:47:02
RT @theedgemalaysia: Flash: Khairy reminds two million recipients of Sinovac Covid-19 vaccine to get booster to avoid losing fully vaccinat…,en,2022-03-28 20:43:00
"RT @M_T_L514: Lorenzo J. Ventoza 
52 Year old

Sinovac 💉
1st dose: July 10 2021
2nd dose: August 7 2021

Diagnosis: Thoracic Aorta Aneurysm…",en,2022-03-28 19:34:08
"@caveman0184010 @KindtLeen @GVDBossche In other words,  

It's better not to use Sputnik  or Sinovac even these are approved by WHO.

Furthermore, it's better not to use AZ even this is approved by EMA but not by many national health authorities due to its risk profile.",en,2022-03-28 19:22:48
"@caveman0184010 @KindtLeen @GVDBossche WHO also approves many kind of vaxs including China's Sinovac &amp; Rusia's Sputnik, however EMA is not approved these.  Even the National HA.  

It doesn't mean that Sputnik &amp; Sinovac are safer than western vacs, because they are approved by WHO.",en,2022-03-28 19:09:14
"@SVPR_Sweetheart @bweets @DrEricDing Sinovac is whole virus. Spike-based maybe allows immune system to target the part of the virus that actually matters, which might refute the idea that whole virus is better.",en,2022-03-28 19:05:13
@esaagar Also Sinovac doesn’t work against Omicron.,en,2022-03-28 19:04:12
"@avnyc @EricTopol That's partially because Sinovac is more popular among the elderly in Hong Kong. For the elderly against severe/fatal cases, the difference goes away after 3 doses.
https://t.co/kiMjkVOEQJ",en,2022-03-28 19:03:20
"RT @Health9Wellness: Sinovac Booster Gives Elderly Stronger Protection Against Omicron, Study Finds. https://t.co/l5bQHrk1ut",en,2022-03-28 18:22:56
"Sinovac Booster Gives Elderly Stronger Protection Against Omicron, Study Finds. https://t.co/l5bQHrk1ut",en,2022-03-28 18:20:18
@GordonGChang At least they have Sinovac!  Yay!,en,2022-03-28 17:51:06
Study highlighting efficacy of Sinovac may decrease vaccine hesitancy [ https://t.co/WZkzjHVRlI ] Il y a 5heures IP #Biotech Group chairman Enrique Gonzales was referring to a study done by It is indeed a vaccine that can keep the entire family safe https://t.co/71vNInq59l,en,2022-03-28 17:41:14
"RT @freewoman_88: Sinovac killed once again.

RIP. https://t.co/8u19L5Ocgo",en,2022-03-28 17:38:29
"RT @freewoman_88: Sinovac killed once again.

RIP. https://t.co/8u19L5Ocgo",en,2022-03-28 17:30:19
"Sinovac killed once again.

RIP. https://t.co/8u19L5Ocgo",en,2022-03-28 17:28:42
"@tscheske Sinovac is the Chinese vaccine. I understand recent reports have been confusing on its efficacy. Three seems to protect against death, but not many are boosted. https://t.co/eeHRXzgF17",en,2022-03-28 17:23:02
